label,z,x,y,cell_properties,cell_type
1043,35.27148664343786,53.00493612078978,124.12746806039488,"Lhx2-, HnF4a-",2
1044,37.20112781954887,71.59210526315789,51.24473684210526,"Lhx2-, HnF4a-",2
1045,36.516359309934565,79.75193337299227,2.7079119571683523,"Lhx2-, HnF4a-",2
1046,36.20386998861768,100.07385860629822,87.7550271910965,"Lhx2-, HnF4a-",2
1047,38.12341387102381,116.29132626455764,118.72275334608032,"Lhx2-, HnF4a-",2
1048,36.92015471750242,134.0694847354607,140.01409034397017,"Lhx2-, HnF4a-",2
1049,35.229231880568264,144.36744522032265,622.3879123525163,"Lhx2-, HnF4a-",2
1051,36.66369538901728,165.7611973148454,93.53780125453945,"Lhx2-, HnF4a-",2
1052,36.45585143658024,165.40574632095306,789.1103714085494,"Lhx2+, HnF4a-",0
1053,36.81885936487362,175.19799092676604,240.10563836681789,"Lhx2-, HnF4a+",1
1054,36.74966261808367,240.99021592442645,673.5964912280701,"Lhx2-, HnF4a-",2
1055,37.507000903342366,235.60230352303523,792.7235772357724,"Lhx2+, HnF4a-",0
1056,37.8502358490566,276.1721698113208,1.2830188679245282,"Lhx2-, HnF4a-",2
1057,36.361708065866594,306.2815145594939,515.6365243278444,"Lhx2-, HnF4a+",1
1059,36.5102559093573,343.5264700136745,110.18792732955656,"Lhx2-, HnF4a-",2
1060,37.48613264427218,371.4451335055986,272.73832902670114,"Lhx2-, HnF4a-",2
1061,36.75712441664184,383.05073974779066,200.48237513653064,"Lhx2-, HnF4a-",2
1062,36.520375045077536,384.5037865128021,534.1950955643707,"Lhx2+, HnF4a-",0
1064,37.20496592015579,417.5732716650438,266.4143135345667,"Lhx2-, HnF4a-",2
1065,36.92113362400615,443.2623749679405,524.4244678122595,"Lhx2-, HnF4a-",2
1066,36.47167584579071,487.4579071597168,447.16168371361135,"Lhx2+, HnF4a-",0
1067,38.47521008403361,15.07577030812325,729.6477591036414,"Lhx2-, HnF4a-",2
1068,38.82895333031264,15.722927050294516,193.173198912551,"Lhx2-, HnF4a-",2
1069,38.37633136094674,20.24319526627219,687.8883629191322,"Lhx2-, HnF4a-",2
1070,38.14216837680801,69.86154036345654,580.1519347261714,"Lhx2-, HnF4a-",2
1071,37.68775391758561,88.28554846198492,374.5934416715032,"Lhx2-, HnF4a-",2
1072,37.49338201734368,108.6371519853948,479.5111821086262,"Lhx2-, HnF4a-",2
1073,38.1581610524794,186.99378343212376,73.91051033685123,"Lhx2-, HnF4a-",2
1074,38.631104703550186,192.92971706613804,543.2440079293566,"Lhx2-, HnF4a-",2
1075,38.65888373580681,226.6454501839117,357.56724772109385,"Lhx2-, HnF4a-",2
1076,37.642481367821134,231.9004822446296,107.02827707145988,"Lhx2-, HnF4a-",2
1077,38.18932384341637,248.4633451957296,1.6149466192170818,"Lhx2-, HnF4a-",2
1078,38.37421996879876,249.24960998439937,14.2646255850234,"Lhx2-, HnF4a-",2
1079,37.72236286919832,252.19367088607595,786.3242616033755,"Lhx2+, HnF4a-",0
1080,38.15847457627119,280.23135593220337,175.54237288135593,"Lhx2-, HnF4a-",2
1081,37.90273556231003,286.8691109422492,71.70383738601824,"Lhx2-, HnF4a-",2
1082,38.03919712175724,305.7920848324181,62.43628100738496,"Lhx2-, HnF4a-",2
1083,37.78245427099982,312.4410406677322,320.2232285562067,"Lhx2-, HnF4a-",2
1084,38.36061820263309,314.5720282388857,704.2030146918527,"Lhx2-, HnF4a-",2
1085,37.6555274566474,335.95177023121386,697.6051300578034,"Lhx2-, HnF4a-",2
1086,39.16712079927339,372.3272782319104,641.346957311535,"Lhx2-, HnF4a-",2
1087,38.88461538461539,383.5769230769231,736.8290598290598,"Lhx2-, HnF4a-",2
1088,37.46593108788231,383.6875725900116,252.36101432442896,"Lhx2-, HnF4a-",2
1089,37.52082612207223,429.1498788508134,473.1559940002308,"Lhx2-, HnF4a-",2
1090,39.6471693680996,42.03006812309138,250.84543105473333,"Lhx2-, HnF4a-",2
1091,38.7361133735136,63.35070858446001,441.3590161264049,"Lhx2-, HnF4a-",2
1092,40.11770742875188,81.16831136022736,117.70750769716588,"Lhx2-, HnF4a-",2
1093,39.18853882411312,89.74919374844951,227.376581493426,"Lhx2-, HnF4a-",2
1094,38.364216497281966,99.97707397778304,26.187426140392343,"Lhx2-, HnF4a-",2
1095,39.15375123395854,104.48593287265548,678.0412142152023,"Lhx2-, HnF4a-",2
1096,38.4678458622868,129.55439039797852,296.4818698673405,"Lhx2-, HnF4a-",2
1098,38.78598587724063,161.36465688937173,437.1841390548615,"Lhx2-, HnF4a-",2
1099,39.32668684351077,195.12106106462525,674.4068007833363,"Lhx2-, HnF4a-",2
1100,38.442627780232726,199.351008985123,181.2851671822065,"Lhx2-, HnF4a-",2
1101,38.71255620892425,205.5278450363196,691.3400207540643,"Lhx2-, HnF4a-",2
1102,38.763618022864826,217.06481170141225,318.73209482178885,"Lhx2-, HnF4a-",2
1103,39.333333333333336,231.9655172413793,784.8045977011494,"Lhx2+, HnF4a-",0
1104,39.18345746765974,237.8357506860055,554.859270874167,"Lhx2-, HnF4a-",2
1105,39.3815286126942,251.37411195253333,378.1014911390429,"Lhx2-, HnF4a-",2
1106,38.59336734693878,264.890306122449,706.6411564625851,"Lhx2-, HnF4a-",2
1107,38.72570905763953,354.77987191216835,250.224702653248,"Lhx2-, HnF4a-",2
1108,38.83068017366136,383.8863965267728,438.8838639652677,"Lhx2-, HnF4a+",1
1109,38.92109348051052,388.30001724732665,615.1547085201794,"Lhx2-, HnF4a-",2
1110,38.66966346737942,396.2912161341271,281.2049568703681,"Lhx2-, HnF4a-",2
1111,38.910751565762006,469.4056628392484,461.0294885177453,"Lhx2-, HnF4a-",2
1112,40.81144343302991,2.0663198959687907,175.60208062418727,"Lhx2-, HnF4a-",2
1113,40.53206483439042,7.0862579281183935,245.8536997885835,"Lhx2-, HnF4a-",2
1114,37.96913580246913,9.420960815888352,271.43599033816423,"Lhx2-, HnF4a-",2
1115,40.719860221316246,37.23034362259755,616.8328479906814,"Lhx2-, HnF4a-",2
1116,38.150484883057615,43.40216771249287,398.05156873930406,"Lhx2-, HnF4a+",1
1117,39.99643514259429,59.50747470101196,219.60211591536336,"Lhx2-, HnF4a-",2
1118,40.4468085106383,66.54609929078015,460.6631205673759,"Lhx2-, HnF4a-",2
1119,39.83991025471823,112.86036689982843,341.91751352778147,"Lhx2-, HnF4a-",2
1120,40.22754168908015,117.4205217859064,161.68934911242604,"Lhx2-, HnF4a-",2
1121,39.84904714142427,139.22542627883652,43.33350050150452,"Lhx2-, HnF4a-",2
1122,40.11292125858489,147.81472608209552,24.765213224724484,"Lhx2-, HnF4a-",2
1123,43.21135975020445,156.81674224964686,65.11902460783585,"Lhx2-, HnF4a+",1
1124,42.725304564802585,162.23924849552327,709.3182151768677,"Lhx2-, HnF4a-",2
1125,39.22403365763871,165.45095976860372,341.54904023139625,"Lhx2-, HnF4a-",2
1126,40.56495916852264,174.8192279138827,119.95749814402376,"Lhx2-, HnF4a-",2
1127,39.99097259537883,176.3380977968834,644.0833960236432,"Lhx2-, HnF4a-",2
1128,40.97561752988048,204.8283665338645,291.9217529880478,"Lhx2+, HnF4a-",0
1129,39.727864458696274,263.663348329664,426.90762898439743,"Lhx2-, HnF4a-",2
1130,37.913541004450096,269.3385251112524,564.0937698664972,"Lhx2-, HnF4a-",2
1131,39.731984277187365,289.34910467316934,453.81409229873344,"Lhx2-, HnF4a-",2
1132,40.373143963847646,326.6670970518614,450.95868302130407,"Lhx2-, HnF4a-",2
1133,40.3905160390516,354.95839144583914,616.1741050674106,"Lhx2-, HnF4a+",1
1134,39.40293367346938,371.6464285714285,736.3224489795919,"Lhx2+, HnF4a-",0
1135,41.21232047066967,26.999913479840803,382.1187921785776,"Lhx2-, HnF4a-",2
1136,41.42588108689804,54.17245090126446,92.15065913370998,"Lhx2-, HnF4a-",2
1137,41.25759416767922,73.59781287970839,270.977183745106,"Lhx2-, HnF4a-",2
1138,41.41093382160607,75.1579911064609,712.1807481035836,"Lhx2-, HnF4a-",2
1139,40.68867243867244,120.16955266955269,276.1608044733045,"Lhx2-, HnF4a-",2
1140,40.98200640867636,124.86701996549176,217.5929258072468,"Lhx2-, HnF4a-",2
1141,41.75606513791958,128.53738783649052,240.7999335327352,"Lhx2-, HnF4a-",2
1142,40.41933596606699,138.48573935936815,179.846862659061,"Lhx2-, HnF4a-",2
1143,41.136456908344734,184.03351573187413,731.3943228454173,"Lhx2-, HnF4a+",1
1144,40.96335593961934,322.8820826952527,548.1766571866112,"Lhx2-, HnF4a-",2
1145,39.72609819121447,379.5968992248062,725.3875968992248,"Lhx2+, HnF4a-",0
1146,42.59836065573771,0.9672131147540984,8.672131147540984,"Lhx2-, HnF4a-",2
1148,42.33742331288344,1.165644171779141,552.7770961145194,"Lhx2-, HnF4a-",2
1149,42.1899852724595,1.5257731958762886,225.9322533136966,"Lhx2-, HnF4a-",2
1151,41.68402302000548,41.45423403672239,542.9564264181968,"Lhx2-, HnF4a-",2
1152,42.364754629030166,51.4663990677198,270.74245759419915,"Lhx2-, HnF4a-",2
1153,42.21408619313648,51.02214684756584,471.0630486831604,"Lhx2-, HnF4a-",2
1154,41.89172932330827,56.59348370927318,655.7005012531329,"Lhx2-, HnF4a-",2
1155,42.57586576222778,141.96037129596573,351.884803046531,"Lhx2-, HnF4a-",2
1156,42.59465144230769,199.37049278846155,475.4924879807692,"Lhx2-, HnF4a-",2
1157,42.7953216374269,202.41520467836256,795.7602339181286,"Lhx2+, HnF4a-",0
1158,41.563935912938334,205.23700120918983,436.05320435308346,"Lhx2-, HnF4a-",2
1159,40.43305214289758,244.83060635226173,503.6128064315236,"Lhx2-, HnF4a+",1
1160,42.59170713485245,253.48188270452,43.87261860291371,"Lhx2-, HnF4a-",2
1161,42.27160234899329,262.4672818791946,579.5157298657718,"Lhx2-, HnF4a-",2
1162,41.86076745648983,268.37429230446634,598.9240931012791,"Lhx2-, HnF4a-",2
1163,41.72327768182691,277.109767798887,500.4437727883324,"Lhx2-, HnF4a-",2
1164,41.31699019411647,278.9231538923354,138.6551931158695,"Lhx2-, HnF4a-",2
1165,41.931571928654776,284.42832138689784,415.6351891981997,"Lhx2-, HnF4a-",2
1166,45.52460483149419,326.1599314047122,474.58402922755744,"Lhx2+, HnF4a-",0
1167,41.31848659003831,378.9806034482759,154.5280172413793,"Lhx2+, HnF4a-",0
1168,40.8599402588782,469.6023896448722,391.9293063391968,"Lhx2+, HnF4a-",0
1169,43.50231267345051,3.530989824236818,661.1742213999383,"Lhx2-, HnF4a-",2
1170,43.6708763872943,10.73076923076923,607.5378874856486,"Lhx2-, HnF4a-",2
1171,42.68711180124224,16.159743788819874,704.6523680124224,"Lhx2-, HnF4a-",2
1172,42.49887495981999,96.90635379834994,397.16029143898,"Lhx2-, HnF4a+",1
1173,43.94990506791295,99.0197166642325,7.397254271943917,"Lhx2-, HnF4a-",2
1174,48.86233871787057,120.3883978461851,7.60824951742355,"Lhx2-, HnF4a+",1
1175,41.83471428571429,142.674,784.4111428571429,"Lhx2+, HnF4a-",0
1176,43.107968369829685,187.75486618004865,32.168795620437955,"Lhx2-, HnF4a-",2
1177,39.801071667782985,188.72471533824515,794.2103148024113,"Lhx2+, HnF4a-",0
1178,43.43023255813954,198.5406976744186,791.9941860465116,"Lhx2+, HnF4a-",0
1179,43.26665254686011,210.5573440643863,587.5916551943238,"Lhx2-, HnF4a+",1
1180,43.04131743595797,222.09231495691185,506.8373273521426,"Lhx2-, HnF4a-",2
1181,43.349513424786025,235.25477781686013,232.52608746629147,"Lhx2-, HnF4a-",2
1182,42.81532391498028,236.77828687794323,333.4802087310678,"Lhx2-, HnF4a-",2
1183,43.53983050847457,242.67189265536723,408.3577683615819,"Lhx2-, HnF4a-",2
1184,43.19548872180451,246.94756628413137,692.4095765730115,"Lhx2-, HnF4a-",2
1185,42.62949061662199,293.51849865951743,302.45415549597857,"Lhx2-, HnF4a+",1
1186,42.47458490373841,295.067943363553,682.9528369155546,"Lhx2-, HnF4a-",2
1187,41.49539333805812,302.90857547838414,724.1873375856367,"Lhx2+, HnF4a-",0
1188,43.411933102305255,305.24589422932047,133.0046707849932,"Lhx2-, HnF4a-",2
1189,42.528799019607845,328.11601307189545,155.19158496732027,"Lhx2-, HnF4a-",2
1190,44.22819490202878,354.8284203225247,449.85191607421535,"Lhx2-, HnF4a-",2
1191,43.105354058721936,385.8942141623489,401.1800518134715,"Lhx2-, HnF4a-",2
1192,43.01517939282429,402.6784728610856,565.0542778288868,"Lhx2-, HnF4a-",2
1193,43.52578868302454,414.1508512769154,674.228968452679,"Lhx2-, HnF4a-",2
1194,43.270667957405614,435.9479186834463,348.18547918683447,"Lhx2-, HnF4a-",2
1195,44.40485651214128,68.20353200883002,377.6567328918322,"Lhx2-, HnF4a-",2
1196,43.999553239017125,82.86478034251675,644.0196574832464,"Lhx2-, HnF4a-",2
1197,44.33632009887224,113.5665070291982,53.42762243163912,"Lhx2-, HnF4a-",2
1198,43.6728413504631,138.90020914251568,397.0603525545265,"Lhx2-, HnF4a-",2
1199,44.13320595059369,152.9032346117101,292.36699877166643,"Lhx2-, HnF4a-",2
1200,46.42723113902458,150.9791424362255,751.5840117856866,"Lhx2+, HnF4a-",0
1201,44.56137761377614,157.4671586715867,663.7429274292743,"Lhx2-, HnF4a-",2
1203,43.98095361492614,186.38364861363047,195.6071521119461,"Lhx2-, HnF4a-",2
1204,43.71296296296296,187.16666666666663,786.0123456790124,"Lhx2+, HnF4a-",0
1205,43.021401036820414,240.12056360494483,263.54486242190615,"Lhx2-, HnF4a-",2
1206,44.67150117763729,253.75976199330609,647.5797694310153,"Lhx2-, HnF4a-",2
1207,44.966583422523485,257.2469972648353,161.58354144369127,"Lhx2-, HnF4a-",2
1208,43.44215781782757,293.7860448124696,240.0004870920604,"Lhx2-, HnF4a-",2
1209,43.99276361130255,308.45899379738114,261.97691247415577,"Lhx2-, HnF4a-",2
1210,43.604781226011625,339.07347296852726,206.45213290931025,"Lhx2-, HnF4a-",2
1211,43.9303313508921,348.2109175870858,284.964103653356,"Lhx2-, HnF4a-",2
1212,43.56252723311547,349.21132897603485,794.5429193899782,"Lhx2+, HnF4a-",0
1213,42.99072164948453,412.6384879725086,308.6400343642612,"Lhx2+, HnF4a-",0
1214,43.99852724594992,427.9300441826215,643.4094256259204,"Lhx2-, HnF4a-",2
1215,44.82571119913576,429.9312207418077,656.0723802664746,"Lhx2-, HnF4a-",2
1216,43.16911487758945,441.8455743879473,622.1310734463277,"Lhx2-, HnF4a-",2
1217,43.49434737923946,451.6930883864337,590.8721736896198,"Lhx2-, HnF4a-",2
1219,46.03949117144485,5.498576039491171,364.59521549269033,"Lhx2-, HnF4a-",2
1221,45.633790119004686,20.94951316263974,664.3490804183195,"Lhx2-, HnF4a-",2
1222,45.26746166950596,21.722316865417376,56.1809199318569,"Lhx2-, HnF4a-",2
1223,42.22617354196301,34.73541963015647,146.39402560455193,"Lhx2-, HnF4a+",1
1224,44.35860376329425,36.765339514589584,705.6768475593128,"Lhx2-, HnF4a-",2
1225,45.56935242573199,79.35007480230819,133.81694806582604,"Lhx2-, HnF4a+",1
1226,44.19759036144578,79.93176918199113,669.8161065313888,"Lhx2-, HnF4a-",2
1227,44.846359385437545,93.60320641282566,175.57915831663323,"Lhx2-, HnF4a-",2
1228,45.15100762527233,99.20846949891067,458.36805555555554,"Lhx2-, HnF4a-",2
1229,43.83219814241486,107.4430959752322,607.1575232198143,"Lhx2-, HnF4a+",1
1230,44.96504949285103,119.40865208358792,524.2262006599046,"Lhx2-, HnF4a-",2
1231,45.36162962962963,124.8554074074074,653.8712592592592,"Lhx2-, HnF4a-",2
1232,46.09226190476191,125.35383597883596,678.0671296296297,"Lhx2-, HnF4a-",2
1234,45.97408282987479,165.20392259872165,548.7845197443306,"Lhx2-, HnF4a+",1
1235,42.74954627949183,162.02722323049002,688.5426497277676,"Lhx2+, HnF4a-",0
1236,41.23339630867606,175.1028920215085,690.853364336579,"Lhx2+, HnF4a-",0
1237,44.52405206564799,193.5803621958121,250.1075268817204,"Lhx2-, HnF4a-",2
1238,43.082856282012656,242.3660741187105,588.2847243145526,"Lhx2-, HnF4a-",2
1239,44.551347981923016,266.84478728377746,467.2472339099268,"Lhx2-, HnF4a+",1
1240,45.11881950384944,288.0118049615056,550.4305389221557,"Lhx2+, HnF4a-",0
1241,45.12524850894632,330.510753659859,682.8617386589553,"Lhx2-, HnF4a-",2
1242,45.43288650580876,337.25308310991954,661.005183199285,"Lhx2-, HnF4a-",2
1243,44.65615484993475,366.9311657242279,685.6338625489343,"Lhx2-, HnF4a-",2
1244,45.527190332326285,379.0855991943605,661.1017119838872,"Lhx2-, HnF4a-",2
1245,44.8514303291295,391.6191940941249,377.2586896339588,"Lhx2-, HnF4a-",2
1246,45.57119948685055,399.6231558691469,206.7694034637588,"Lhx2-, HnF4a-",2
1247,45.4097771387491,401.764917325665,249.4649275957688,"Lhx2-, HnF4a-",2
1248,46.691009601396566,3.916205993599069,588.5816118708176,"Lhx2-, HnF4a-",2
1249,44.74674648620511,9.41762103071317,485.0739198334201,"Lhx2-, HnF4a+",1
1251,46.599902849740936,41.84617875647668,661.6211139896373,"Lhx2-, HnF4a-",2
1252,46.04602319422884,60.367181079353486,18.40589900465711,"Lhx2-, HnF4a-",2
1253,46.03160270880361,67.30361173814899,420.8442437923251,"Lhx2-, HnF4a-",2
1254,44.733467646361696,130.84474994074426,589.4288931026309,"Lhx2-, HnF4a-",2
1255,46.23141841871484,205.29478827361564,488.6347349718685,"Lhx2-, HnF4a-",2
1256,46.52594235033259,222.21522542498155,382.78093126385806,"Lhx2-, HnF4a-",2
1257,43.92848641142631,229.55594128149176,436.14709383058914,"Lhx2-, HnF4a+",1
1258,45.593565088757394,264.7759800295858,223.12157914201185,"Lhx2-, HnF4a-",2
1259,46.03702680298425,275.0986460348162,533.1702127659574,"Lhx2-, HnF4a-",2
1260,46.04712244109695,318.35013518733103,76.25724217844727,"Lhx2-, HnF4a-",2
1261,47.86068376068376,432.8076923076923,629.417094017094,"Lhx2-, HnF4a-",2
1262,45.16522347590309,436.2574127525584,256.13391060963875,"Lhx2-, HnF4a-",2
1263,48.071917808219176,16.78082191780822,481.8972602739726,"Lhx2-, HnF4a+",1
1264,46.79082864038616,45.49396621078037,793.8023598820059,"Lhx2+, HnF4a-",0
1265,47.55958658510863,45.054629824931446,176.72832735709767,"Lhx2-, HnF4a-",2
1266,47.10724106324473,89.03085853956615,530.8119462267033,"Lhx2-, HnF4a-",2
1267,47.070381231671554,120.43035190615836,795.8497067448681,"Lhx2-, HnF4a-",2
1268,47.52811387900356,130.9779359430605,23.67330960854093,"Lhx2-, HnF4a-",2
1269,47.061950606948514,174.247593135203,409.3501465048137,"Lhx2-, HnF4a-",2
1270,46.64475158759806,179.8116050305068,152.31403312165358,"Lhx2-, HnF4a-",2
1272,46.26381534283775,224.4448065173116,132.41059063136456,"Lhx2-, HnF4a-",2
1273,45.65579996834942,235.447697420478,656.9542649153348,"Lhx2+, HnF4a-",0
1274,44.4214463840399,306.3241895261845,364.34912718204487,"Lhx2-, HnF4a+",1
1275,47.47254639372489,333.0596900707863,382.6718959250048,"Lhx2-, HnF4a-",2
1276,47.28374947101143,335.1198688108337,233.5663351671604,"Lhx2-, HnF4a-",2
1277,46.81446200476294,342.2542758172765,317.10835678718337,"Lhx2-, HnF4a-",2
1278,47.19690992767916,345.8773833004602,710.5236686390532,"Lhx2-, HnF4a-",2
1279,46.57794751273012,355.4044261652957,137.60595377986684,"Lhx2-, HnF4a-",2
1280,47.90145824127265,370.596553247901,718.5897039328325,"Lhx2+, HnF4a-",0
1281,47.4704317329786,386.0247913895272,586.3429677107268,"Lhx2-, HnF4a-",2
1282,47.1116535767353,404.9698577796646,225.1033750796009,"Lhx2-, HnF4a-",2
1283,46.22234678624813,434.9561534628799,566.0936721474839,"Lhx2-, HnF4a-",2
1284,52.85026124633618,18.566713393653625,20.2185548617306,"Lhx2-, HnF4a-",2
1285,44.4664128541008,68.32470800800155,167.06614183390334,"Lhx2-, HnF4a-",2
1286,45.64514126047811,81.68798509779572,761.1654765600745,"Lhx2+, HnF4a-",0
1287,48.21612074502248,127.07803468208093,322.4124919717405,"Lhx2-, HnF4a-",2
1288,47.65690911415058,154.13805445481273,120.22945161702673,"Lhx2-, HnF4a+",1
1289,47.933837429111534,159.9880277252678,2.019533711405167,"Lhx2-, HnF4a-",2
1290,47.82466063348416,185.47410759175463,297.798893916541,"Lhx2-, HnF4a-",2
1291,48.181140057893565,195.5052326875974,130.14306390558897,"Lhx2-, HnF4a-",2
1292,47.09934072520228,230.8490410548397,470.1603236439916,"Lhx2-, HnF4a-",2
1293,48.43386031618972,258.15449269561736,124.86471883129876,"Lhx2-, HnF4a-",2
1294,47.804035278482544,329.03370786516854,183.06934879787363,"Lhx2-, HnF4a-",2
1295,47.74779383552884,359.8192863537537,354.3018288783732,"Lhx2-, HnF4a-",2
1296,48.45466505865585,377.61605087161496,235.24164017103388,"Lhx2-, HnF4a-",2
1297,47.45868291910717,423.0961690675954,407.952509102422,"Lhx2-, HnF4a-",2
1298,47.81578947368421,434.078947368421,621.8421052631579,"Lhx2-, HnF4a-",2
1299,49.59418070444104,433.9356814701378,612.990045941807,"Lhx2-, HnF4a-",2
1300,47.61530054644809,43.38032786885246,149.24590163934425,"Lhx2-, HnF4a+",1
1301,48.95382695507488,43.589434276206326,122.4623544093178,"Lhx2-, HnF4a-",2
1302,48.90783898305085,43.64088983050848,449.8593220338983,"Lhx2-, HnF4a-",2
1303,48.495522388059705,72.36980482204363,552.2284730195178,"Lhx2-, HnF4a-",2
1304,46.61855859160095,89.64441591784339,316.17458279845954,"Lhx2-, HnF4a-",2
1305,47.614438657407405,142.90928819444446,689.3114872685185,"Lhx2-, HnF4a-",2
1306,49.7570093457944,167.59038067016184,678.0535673581035,"Lhx2+, HnF4a-",0
